预测值：0.5585769980350875 真实值：0.543333333 误差：2.80558252352%
预测值：0.5585769980350875 真实值：0.656666667 误差：14.9375130328%
预测值：0.5585769980350875 真实值：0.572777778 误差：2.47928263113%
预测值：0.5585769980350875 真实值：0.551666667 误差：1.25262798143%
预测值：0.5585769980350875 真实值：0.62 误差：9.90693580079%
预测值：0.5585769980350875 真实值：0.539444444 误差：3.54671444815%
预测值：0.5585769980350875 真实值：0.631666667 误差：11.5709238406%
预测值：0.5585769980350875 真实值：0.638333333 误差：12.4944650141%
预测值：0.5585769980350875 真实值：0.588888889 误差：5.14730223835%
预测值：0.5585769980350875 真实值：0.611111111 误差：8.596491214%
预测值：0.5585769980350875 真实值：0.587222222 误差：4.87808922955%
预测值：0.5585769980350875 真实值：0.539444444 误差：3.54671444815%
预测值：0.5585769980350875 真实值：0.646111111 误差：13.5478420777%
预测值：0.5585769980350875 真实值：0.591111111 误差：5.50389129209%
预测值：0.5585769980350875 真实值：0.590555556 误差：5.41499570024%
预测值：0.5585769980350875 真实值：0.639444444 误差：12.6465163195%
预测值：0.5585769980350875 真实值：0.546666667 误差：2.17871909046%
预测值：0.5585769980350875 真实值：0.61 误差：8.43000032212%
预测值：0.5585769980350875 真实值：0.562777778 误差：0.746436716077%
预测值：0.5585769980350875 真实值：0.522222222 误差：6.96155286075%
预测值：0.5585769980350875 真实值：0.502777778 误差：11.0981874054%
预测值：0.5585769980350875 真实值：0.541666667 误差：3.12190726609%
预测值：0.5585769980350875 真实值：0.591666667 误差：5.5926201036%
预测值：0.5585769980350875 真实值：0.575 误差：2.85617425477%
预测值：0.5585769980350875 真实值：0.515 误差：8.46155301652%
预测值：0.5585769980350875 真实值：0.567222222 误差：1.52413351057%
预测值：0.5585769980350875 真实值：0.549444444 误差：1.66214330399%
预测值：0.5585769980350875 真实值：0.603333333 误差：7.41817707011%
预测值：0.5585769980350875 真实值：0.506666667 误差：10.245460066%
预测值：0.5585769980350875 真实值：0.640555556 误差：12.7980402632%
预测值：0.5585769980350875 真实值：0.532222222 误差：4.95183683538%
预测值：0.5585769980350875 真实值：0.575 误差：2.85617425477%
预测值：0.5585769980350875 真实值：0.618888889 误差：9.74518884357%
预测值：0.5585769980350875 真实值：0.468333333 误差：19.2691099856%
预测值：0.5585769980350875 真实值：0.541666667 误差：3.12190726609%
预测值：0.5585769980350875 真实值：0.58 误差：3.69362102843%
预测值：0.5585769980350875 真实值：0.648333333 误差：13.8441647832%
预测值：0.5585769980350875 真实值：0.608888889 误差：8.2629017993%
预测值：0.5585769980350875 真实值：0.565555556 误差：1.23392969813%
预测值：0.5585769980350875 真实值：0.599444444 误差：6.81755354878%
预测值：0.5585769980350875 真实值：0.629444444 误差：11.2587292875%
预测值：0.5585769980350875 真实值：0.563333333 误差：0.844319816756%
预测值：0.5585769980350875 真实值：0.580555556 误差：3.78578031642%
预测值：0.5585769980350875 真实值：0.637777778 误差：12.4182407567%
预测值：0.5585769980350875 真实值：0.606111111 误差：7.84247510106%
预测值：0.5585769980350875 真实值：0.570555556 误差：2.09945514314%
预测值：0.5585769980350875 真实值：0.581111111 误差：3.87776322606%
预测值：0.5585769980350875 真实值：0.633333333 误差：11.8036318428%
预测值：0.5585769980350875 真实值：0.590555556 误差：5.41499570024%
预测值：0.5585769980350875 真实值：0.566666667 误差：1.42758864003%
预测值：0.5585769980350875 真实值：0.549444444 误差：1.66214330399%
预测值：0.5585769980350875 真实值：0.563333333 误差：0.844319816756%
预测值：0.5585769980350875 真实值：0.618333333 误差：9.66409730412%
预测值：0.5585769980350875 真实值：0.571666667 误差：2.28973801002%
预测值：0.5585769980350875 真实值：0.646666667 误差：13.6221137504%
预测值：0.5585769980350875 真实值：0.614444444 误差：9.09235106777%
预测值：0.5585769980350875 真实值：0.539444444 误差：3.54671444815%
预测值：0.5585769980350875 真实值：0.564444444 误差：1.03950814421%
预测值：0.5585769980350875 真实值：0.580555556 误差：3.78578031642%
预测值：0.5585769980350875 真实值：0.522222222 误差：6.96155286075%
预测值：0.5585769980350875 真实值：0.649444444 误差：13.9915656842%
预测值：0.5585769980350875 真实值：0.593888889 误差：5.94587499766%
预测值：0.5585769980350875 真实值：0.575555556 误差：2.94994250128%
预测值：0.5585769980350875 真实值：0.632777778 误差：11.7261987612%
预测值：0.5585769980350875 真实值：0.578333333 误差：3.41608097573%
预测值：0.5585769980350875 真实值：0.604444444 误差：7.58836422772%
预测值：0.5585769980350875 真实值：0.537777778 误差：3.86762355865%
预测值：0.5585769980350875 真实值：0.594444444 误差：6.03377596123%
预测值：0.5585769980350875 真实值：0.614444444 误差：9.09235106777%
预测值：0.5585769980350875 真实值：0.577222222 误差：3.23016392202%
预测值：0.5585769980350875 真实值：0.556666667 误差：0.343173239631%
预测值：0.5585769980350875 真实值：0.584444444 误差：4.42598885668%
预测值：0.5585769980350875 真实值：0.483333333 误差：15.5676548456%
预测值：0.5585769980350875 真实值：0.562777778 误差：0.746436716077%
预测值：0.5585769980350875 真实值：0.588333333 误差：5.05773399124%
预测值：0.5585769980350875 真实值：0.575 误差：2.85617425477%
预测值：0.5585769980350875 真实值：0.58 误差：3.69362102843%
预测值：0.5585769980350875 真实值：0.592222222 误差：5.68118228514%
预测值：0.5585769980350875 真实值：0.604444444 误差：7.58836422772%
预测值：0.5585769980350875 真实值：0.559444444 误差：0.155054889581%
预测值：0.5585769980350875 真实值：0.643888889 误差：13.2494740043%
预测值：0.5585769980350875 真实值：0.588333333 误差：5.05773399124%
