预测值：0.5672043009677419 真实值：0.543333333 误差：4.39342969001%
预测值：0.5672043009677419 真实值：0.656666667 误差：13.6237105564%
预测值：0.5672043009677419 真实值：0.572777778 误差：0.973060975186%
预测值：0.5672043009677419 真实值：0.551666667 误差：2.81648953928%
预测值：0.5672043009677419 真实值：0.62 误差：8.51543532778%
预测值：0.5672043009677419 真实值：0.539444444 误差：5.14600850495%
预测值：0.5672043009677419 真实值：0.631666667 误差：10.2051239047%
预测值：0.5672043009677419 真实值：0.638333333 误差：11.1429293059%
预测值：0.5672043009677419 真实值：0.588888889 误差：3.68228853308%
预测值：0.5672043009677419 真实值：0.611111111 误差：7.18475073386%
预测值：0.5672043009677419 真实值：0.587222222 误差：3.40891749023%
预测值：0.5672043009677419 真实值：0.539444444 误差：5.14600850495%
预测值：0.5672043009677419 真实值：0.646111111 误差：12.2125759314%
预测值：0.5672043009677419 真实值：0.591111111 误差：4.04438515659%
预测值：0.5672043009677419 真实值：0.590555556 误差：3.9541165594%
预测值：0.5672043009677419 真实值：0.639444444 误差：11.2973290659%
预测值：0.5672043009677419 真实值：0.546666667 误差：3.7568842601%
预测值：0.5672043009677419 真实值：0.61 误差：7.01568836594%
预测值：0.5672043009677419 真实值：0.562777778 误差：0.786548996919%
预测值：0.5672043009677419 真实值：0.522222222 误差：8.61358959323%
预测值：0.5672043009677419 真实值：0.502777778 误差：12.8141150597%
预测值：0.5672043009677419 真实值：0.541666667 误差：4.71464011422%
预测值：0.5672043009677419 真实值：0.591666667 误差：4.13448439749%
预测值：0.5672043009677419 真实值：0.575 误差：1.35577374474%
预测值：0.5672043009677419 真实值：0.515 误差：10.1367574695%
预测值：0.5672043009677419 真实值：0.567222222 误差：0.00315943761776%
预测值：0.5672043009677419 真实值：0.549444444 误差：3.23232988552%
预测值：0.5672043009677419 真实值：0.603333333 误差：5.98823735672%
预测值：0.5672043009677419 真实值：0.506666667 误差：11.9482172226%
预测值：0.5672043009677419 真实值：0.640555556 误差：11.4511933189%
预测值：0.5672043009677419 真实值：0.532222222 误差：6.57283321171%
预测值：0.5672043009677419 真实值：0.575 误差：1.35577374474%
预测值：0.5672043009677419 真实值：0.618888889 误差：8.35119016529%
预测值：0.5672043009677419 真实值：0.468333333 误差：21.111238727%
预测值：0.5672043009677419 真实值：0.541666667 误差：4.71464011422%
预测值：0.5672043009677419 真实值：0.58 误差：2.20615500556%
预测值：0.5672043009677419 真实值：0.648333333 误差：12.5134753842%
预测值：0.5672043009677419 真实值：0.608888889 误差：6.84600898215%
预测值：0.5672043009677419 真实值：0.565555556 误差：0.291526614892%
预测值：0.5672043009677419 真实值：0.599444444 误差：5.3783371178%
预测值：0.5672043009677419 真实值：0.629444444 误差：9.88810746136%
预测值：0.5672043009677419 真实值：0.563333333 误差：0.687154077521%
预测值：0.5672043009677419 真实值：0.580555556 误差：2.29973770715%
预测值：0.5672043009677419 真实值：0.637777778 误差：11.0655277538%
预测值：0.5672043009677419 真实值：0.606111111 误差：6.41908873244%
预测值：0.5672043009677419 真实值：0.570555556 误差：0.587366996433%
预测值：0.5672043009677419 真实值：0.581111111 误差：2.3931413062%
预测值：0.5672043009677419 真实值：0.633333333 误差：10.4414261159%
预测值：0.5672043009677419 真实值：0.590555556 误差：3.9541165594%
预测值：0.5672043009677419 真实值：0.566666667 误差：0.0948765824869%
预测值：0.5672043009677419 真实值：0.549444444 误差：3.23232988552%
预测值：0.5672043009677419 真实值：0.563333333 误差：0.687154077521%
预测值：0.5672043009677419 真实值：0.618333333 误差：8.26884615523%
预测值：0.5672043009677419 真实值：0.571666667 误差：0.780588809852%
预测值：0.5672043009677419 真实值：0.646666667 误差：12.2879947409%
预测值：0.5672043009677419 真实值：0.614444444 误差：7.68826921515%
预测值：0.5672043009677419 真实值：0.539444444 误差：5.14600850495%
预测值：0.5672043009677419 真实值：0.564444444 误差：0.488951037977%
预测值：0.5672043009677419 真实值：0.580555556 误差：2.29973770715%
预测值：0.5672043009677419 真实值：0.522222222 误差：8.61358959323%
预测值：0.5672043009677419 真实值：0.649444444 误差：12.6631529135%
预测值：0.5672043009677419 真实值：0.593888889 误差：4.49319536474%
预测值：0.5672043009677419 真实值：0.575555556 误差：1.45099025545%
预测值：0.5672043009677419 真实值：0.632777778 误差：10.3627970691%
预测值：0.5672043009677419 真实值：0.578333333 误差：1.9243283064%
预测值：0.5672043009677419 真实值：0.604444444 误差：6.16105307972%
预测值：0.5672043009677419 真实值：0.537777778 误差：5.47187410331%
预测值：0.5672043009677419 真实值：0.594444444 误差：4.58245397147%
预测值：0.5672043009677419 真实值：0.614444444 误差：7.68826921515%
预测值：0.5672043009677419 真实值：0.577222222 误差：1.73553973677%
预测值：0.5672043009677419 真实值：0.556666667 误差：1.89298813678%
预测值：0.5672043009677419 真实值：0.584444444 误差：2.94983436137%
预测值：0.5672043009677419 真实值：0.483333333 误差：17.3526140743%
预测值：0.5672043009677419 真实值：0.562777778 误差：0.786548996919%
预测值：0.5672043009677419 真实值：0.588333333 误差：3.59133689137%
预测值：0.5672043009677419 真实值：0.575 误差：1.35577374474%
预测值：0.5672043009677419 真实值：0.58 误差：2.20615500556%
预测值：0.5672043009677419 真实值：0.592222222 误差：4.2244144348%
预测值：0.5672043009677419 真实值：0.604444444 误差：6.16105307972%
预测值：0.5672043009677419 真实值：0.559444444 误差：1.38706480169%
预测值：0.5672043009677419 真实值：0.643888889 误差：11.9095995198%
预测值：0.5672043009677419 真实值：0.588333333 误差：3.59133689137%
